id,name,age,city,score
36537,user_36537,40,daegu,56
36538,user_36538,34,daegu,31
36539,user_36539,25,daejeon,78
36540,user_36540,28,seoul,71
36541,user_36541,46,busan,26
36542,user_36542,66,incheon,33
36543,user_36543,30,busan,43
36544,user_36544,29,daejeon,59
36545,user_36545,39,daegu,62
36546,user_36546,27,daegu,53
36547,user_36547,33,daejeon,85
36548,user_36548,63,seoul,0
36549,user_36549,48,incheon,0
36550,user_36550,22,incheon,94
36551,user_36551,67,incheon,72
36552,user_36552,24,daejeon,12
36553,user_36553,36,incheon,72
36554,user_36554,57,seoul,57
36555,user_36555,28,busan,49
36556,user_36556,63,busan,26
36557,user_36557,59,seoul,89
36558,user_36558,33,busan,86
36559,user_36559,22,seoul,90
36560,user_36560,39,seoul,63
36561,user_36561,56,busan,74
36562,user_36562,48,daegu,66
36563,user_36563,22,daegu,68
36564,user_36564,64,seoul,74
36565,user_36565,62,seoul,29
36566,user_36566,42,incheon,72
36567,user_36567,62,busan,28
36568,user_36568,54,seoul,41
36569,user_36569,31,seoul,65
36570,user_36570,37,busan,43
36571,user_36571,69,seoul,25
36572,user_36572,61,incheon,100
36573,user_36573,20,daejeon,38
36574,user_36574,41,daegu,81
36575,user_36575,25,seoul,87
36576,user_36576,49,daegu,40
36577,user_36577,57,busan,42
36578,user_36578,56,busan,87
36579,user_36579,63,busan,75
36580,user_36580,46,seoul,90
36581,user_36581,41,busan,36
36582,user_36582,36,seoul,46
36583,user_36583,69,busan,88
36584,user_36584,23,daegu,16
36585,user_36585,32,incheon,66
36586,user_36586,55,daegu,11
36587,user_36587,58,daegu,58
36588,user_36588,56,daegu,57
36589,user_36589,25,busan,1
36590,user_36590,47,daejeon,44
36591,user_36591,19,daejeon,53
36592,user_36592,60,seoul,28
36593,user_36593,23,daegu,35
36594,user_36594,24,seoul,5
36595,user_36595,56,seoul,22
36596,user_36596,31,incheon,75
36597,user_36597,66,daegu,96
36598,user_36598,61,daejeon,68
36599,user_36599,40,daejeon,34
36600,user_36600,36,seoul,11
36601,user_36601,27,daejeon,18
36602,user_36602,31,busan,66
36603,user_36603,21,seoul,37
36604,user_36604,30,seoul,30
36605,user_36605,41,seoul,40
36606,user_36606,28,incheon,38
36607,user_36607,60,daegu,59
36608,user_36608,63,busan,54
36609,user_36609,29,daegu,55
36610,user_36610,35,seoul,8
36611,user_36611,21,busan,69
36612,user_36612,63,seoul,5
36613,user_36613,58,busan,80
36614,user_36614,53,daejeon,98
36615,user_36615,37,seoul,53
36616,user_36616,31,daejeon,11
36617,user_36617,49,daejeon,77
36618,user_36618,39,daejeon,47
36619,user_36619,43,daegu,29
36620,user_36620,25,incheon,83
36621,user_36621,61,seoul,85
36622,user_36622,62,incheon,49
36623,user_36623,44,seoul,86
36624,user_36624,37,daejeon,79
36625,user_36625,26,incheon,94
36626,user_36626,45,seoul,92
36627,user_36627,39,seoul,76
36628,user_36628,62,seoul,1
36629,user_36629,43,seoul,4
36630,user_36630,58,daejeon,34
36631,user_36631,54,daejeon,30
36632,user_36632,60,busan,23
36633,user_36633,37,busan,4
36634,user_36634,26,daegu,76
36635,user_36635,41,incheon,63
36636,user_36636,59,seoul,100
36637,user_36637,18,seoul,66
36638,user_36638,28,daegu,70
36639,user_36639,33,daegu,81
36640,user_36640,32,daegu,50
36641,user_36641,65,seoul,44
36642,user_36642,53,daejeon,86
36643,user_36643,37,busan,27
36644,user_36644,65,busan,2
36645,user_36645,42,daegu,7
36646,user_36646,52,daejeon,73
36647,user_36647,59,seoul,74
36648,user_36648,60,daejeon,81
36649,user_36649,33,daegu,54
36650,user_36650,35,seoul,27
36651,user_36651,46,busan,15
36652,user_36652,51,incheon,60
36653,user_36653,59,busan,80
36654,user_36654,23,seoul,87
36655,user_36655,34,daejeon,99
36656,user_36656,35,incheon,0
36657,user_36657,60,daegu,42
36658,user_36658,20,daegu,72
36659,user_36659,53,seoul,63
36660,user_36660,47,busan,42
36661,user_36661,29,incheon,41
36662,user_36662,27,daegu,80
36663,user_36663,41,daejeon,52
36664,user_36664,46,daejeon,40
36665,user_36665,27,busan,46
36666,user_36666,67,daegu,88
36667,user_36667,23,incheon,45
36668,user_36668,66,seoul,3
36669,user_36669,20,daejeon,42
36670,user_36670,20,incheon,42
36671,user_36671,32,incheon,31
36672,user_36672,28,busan,24
36673,user_36673,25,daegu,99
36674,user_36674,59,seoul,60
36675,user_36675,46,daejeon,16
36676,user_36676,42,daejeon,3
36677,user_36677,41,busan,60
36678,user_36678,24,seoul,61
36679,user_36679,22,daejeon,26
36680,user_36680,46,busan,48
36681,user_36681,68,incheon,92
36682,user_36682,22,daegu,53
36683,user_36683,42,daegu,14
36684,user_36684,27,incheon,64
36685,user_36685,54,daejeon,87
36686,user_36686,26,daegu,95
36687,user_36687,55,seoul,63
36688,user_36688,26,busan,62
36689,user_36689,47,daejeon,12
36690,user_36690,19,seoul,17
36691,user_36691,69,busan,1
36692,user_36692,52,seoul,80
36693,user_36693,66,incheon,87
36694,user_36694,45,daegu,44
36695,user_36695,49,daegu,24
36696,user_36696,63,daegu,38
36697,user_36697,42,incheon,87
36698,user_36698,61,seoul,52
36699,user_36699,26,seoul,56
36700,user_36700,33,busan,11
36701,user_36701,46,daejeon,61
36702,user_36702,61,seoul,83
36703,user_36703,45,daejeon,36
36704,user_36704,56,incheon,40
36705,user_36705,35,daejeon,89
36706,user_36706,44,incheon,94
36707,user_36707,60,daegu,26
36708,user_36708,43,daejeon,49
36709,user_36709,66,daejeon,68
36710,user_36710,22,busan,9
36711,user_36711,48,daejeon,97
36712,user_36712,38,busan,49
36713,user_36713,24,seoul,92
36714,user_36714,32,busan,56
36715,user_36715,37,seoul,30
36716,user_36716,57,busan,59
36717,user_36717,23,incheon,83
36718,user_36718,44,busan,74
36719,user_36719,50,daegu,3
36720,user_36720,55,seoul,64
36721,user_36721,37,incheon,35
36722,user_36722,48,daegu,28
36723,user_36723,36,daegu,17
36724,user_36724,42,incheon,29
36725,user_36725,44,daegu,30
36726,user_36726,43,seoul,70
36727,user_36727,52,incheon,95
36728,user_36728,64,incheon,15
36729,user_36729,55,busan,100
36730,user_36730,64,daegu,19
36731,user_36731,62,busan,28
36732,user_36732,27,incheon,75
36733,user_36733,40,seoul,47
36734,user_36734,52,seoul,27
36735,user_36735,39,seoul,32
36736,user_36736,55,daejeon,99
36737,user_36737,25,seoul,76
36738,user_36738,19,seoul,9
36739,user_36739,37,daejeon,13
36740,user_36740,55,incheon,35
36741,user_36741,25,seoul,94
36742,user_36742,36,seoul,38
36743,user_36743,48,daegu,57
36744,user_36744,61,daejeon,42
36745,user_36745,63,busan,9
36746,user_36746,51,daejeon,58
36747,user_36747,27,busan,72
36748,user_36748,52,incheon,77
36749,user_36749,43,daegu,48
36750,user_36750,43,busan,53
36751,user_36751,37,daegu,15
36752,user_36752,40,seoul,97
36753,user_36753,58,daejeon,28
36754,user_36754,47,seoul,28
36755,user_36755,54,incheon,71
36756,user_36756,56,daejeon,54
36757,user_36757,19,daejeon,48
36758,user_36758,32,busan,90
36759,user_36759,38,daegu,34
36760,user_36760,46,seoul,52
36761,user_36761,57,daejeon,77
36762,user_36762,68,daejeon,16
36763,user_36763,63,daejeon,30
36764,user_36764,55,daejeon,2
36765,user_36765,37,daegu,39
36766,user_36766,35,incheon,65
36767,user_36767,24,busan,92
36768,user_36768,55,incheon,91
36769,user_36769,30,daejeon,60
36770,user_36770,67,daegu,64
36771,user_36771,67,daejeon,2
36772,user_36772,31,seoul,65
36773,user_36773,48,seoul,90
36774,user_36774,22,busan,79
36775,user_36775,60,busan,88
36776,user_36776,27,incheon,51
36777,user_36777,68,busan,44
36778,user_36778,20,incheon,83
36779,user_36779,39,busan,76
36780,user_36780,24,seoul,98
36781,user_36781,36,incheon,40
36782,user_36782,22,seoul,13
36783,user_36783,49,busan,50
36784,user_36784,27,busan,83
36785,user_36785,24,daejeon,83
36786,user_36786,45,busan,10
36787,user_36787,46,seoul,71
36788,user_36788,21,busan,23
36789,user_36789,31,daejeon,48
36790,user_36790,59,daejeon,35
36791,user_36791,44,daejeon,2
36792,user_36792,20,daegu,86
36793,user_36793,21,busan,2
36794,user_36794,35,busan,0
36795,user_36795,25,busan,72
36796,user_36796,66,daegu,19
36797,user_36797,52,busan,97
36798,user_36798,69,daejeon,91
36799,user_36799,31,incheon,55
36800,user_36800,41,daegu,63
36801,user_36801,38,incheon,93
36802,user_36802,66,busan,62
36803,user_36803,50,incheon,47
36804,user_36804,18,incheon,57
36805,user_36805,65,seoul,24
36806,user_36806,62,incheon,50
36807,user_36807,56,daejeon,21
36808,user_36808,20,incheon,71
36809,user_36809,37,daegu,40
36810,user_36810,38,busan,35
36811,user_36811,24,seoul,2
36812,user_36812,33,daejeon,30
36813,user_36813,20,daegu,5
36814,user_36814,55,seoul,34
36815,user_36815,45,incheon,90
36816,user_36816,65,incheon,99
36817,user_36817,41,daejeon,55
36818,user_36818,42,daegu,76
36819,user_36819,27,incheon,95
36820,user_36820,62,daegu,22
36821,user_36821,61,daejeon,43
36822,user_36822,66,incheon,58
36823,user_36823,41,incheon,32
36824,user_36824,49,daegu,65
36825,user_36825,20,daejeon,81
36826,user_36826,25,daejeon,75
36827,user_36827,39,daegu,100
36828,user_36828,20,busan,33
36829,user_36829,45,seoul,20
36830,user_36830,21,incheon,96
36831,user_36831,51,daegu,48
36832,user_36832,67,incheon,27
36833,user_36833,36,daejeon,58
36834,user_36834,38,daejeon,93
36835,user_36835,28,incheon,89
36836,user_36836,39,daejeon,25
36837,user_36837,34,daejeon,79
36838,user_36838,42,busan,43
36839,user_36839,66,daejeon,2
36840,user_36840,68,daejeon,42
36841,user_36841,58,daegu,46
36842,user_36842,62,daejeon,16
36843,user_36843,52,daejeon,100
36844,user_36844,45,busan,67
36845,user_36845,65,busan,31
36846,user_36846,27,seoul,94
36847,user_36847,34,busan,48
36848,user_36848,65,daejeon,15
36849,user_36849,27,incheon,39
36850,user_36850,46,busan,66
36851,user_36851,69,daegu,62
36852,user_36852,21,seoul,58
36853,user_36853,39,daejeon,34
36854,user_36854,67,daejeon,92
36855,user_36855,25,daegu,27
36856,user_36856,39,seoul,49
36857,user_36857,39,busan,58
36858,user_36858,29,daegu,54
36859,user_36859,25,daegu,56
36860,user_36860,33,daejeon,30
36861,user_36861,31,busan,43
36862,user_36862,24,busan,28
36863,user_36863,50,busan,11
36864,user_36864,40,daejeon,67
36865,user_36865,25,incheon,0
36866,user_36866,30,daejeon,52
36867,user_36867,61,seoul,82
36868,user_36868,21,daegu,52
36869,user_36869,26,daegu,74
36870,user_36870,41,incheon,33
36871,user_36871,30,daejeon,52
36872,user_36872,50,daejeon,21
36873,user_36873,32,daegu,59
36874,user_36874,56,busan,91
36875,user_36875,51,incheon,23
36876,user_36876,43,incheon,33
36877,user_36877,18,daegu,23
36878,user_36878,28,daejeon,24
36879,user_36879,31,busan,10
36880,user_36880,52,busan,91
36881,user_36881,30,incheon,69
36882,user_36882,36,busan,27
36883,user_36883,63,daejeon,35
36884,user_36884,36,incheon,78
36885,user_36885,63,busan,77
36886,user_36886,38,incheon,84
36887,user_36887,40,daejeon,90
36888,user_36888,54,busan,61
36889,user_36889,27,incheon,30
36890,user_36890,40,busan,23
36891,user_36891,54,busan,22
36892,user_36892,45,daejeon,84
36893,user_36893,53,seoul,12
36894,user_36894,45,incheon,45
36895,user_36895,54,busan,24
36896,user_36896,38,busan,70
36897,user_36897,34,incheon,3
36898,user_36898,37,seoul,40
36899,user_36899,51,seoul,15
36900,user_36900,44,daejeon,15
36901,user_36901,65,seoul,76
36902,user_36902,50,incheon,97
36903,user_36903,35,incheon,3
36904,user_36904,20,incheon,24
36905,user_36905,56,incheon,14
36906,user_36906,41,incheon,17
36907,user_36907,62,seoul,8
36908,user_36908,37,seoul,84
36909,user_36909,23,busan,14
36910,user_36910,37,busan,3
36911,user_36911,35,seoul,2
36912,user_36912,55,incheon,61
36913,user_36913,65,seoul,32
36914,user_36914,52,daejeon,18
36915,user_36915,30,seoul,95
36916,user_36916,43,seoul,2
36917,user_36917,19,incheon,32
36918,user_36918,22,daejeon,75
36919,user_36919,61,busan,57
36920,user_36920,42,daejeon,8
36921,user_36921,50,seoul,50
36922,user_36922,50,daejeon,72
36923,user_36923,58,seoul,37
36924,user_36924,65,seoul,75
36925,user_36925,18,seoul,44
36926,user_36926,42,busan,57
36927,user_36927,59,incheon,8
36928,user_36928,43,daegu,64
36929,user_36929,25,seoul,2
36930,user_36930,50,seoul,63
36931,user_36931,18,incheon,65
36932,user_36932,69,daejeon,45
36933,user_36933,44,daegu,11
36934,user_36934,44,seoul,26
36935,user_36935,33,busan,53
36936,user_36936,23,daejeon,83
36937,user_36937,18,incheon,18
36938,user_36938,43,daegu,84
36939,user_36939,27,daejeon,28
36940,user_36940,65,seoul,55
36941,user_36941,20,daegu,2
36942,user_36942,59,seoul,24
36943,user_36943,33,busan,4
36944,user_36944,47,seoul,69
36945,user_36945,60,daejeon,46
36946,user_36946,53,incheon,29
36947,user_36947,37,daegu,63
36948,user_36948,49,daejeon,3
36949,user_36949,39,seoul,21
36950,user_36950,27,busan,90
36951,user_36951,45,incheon,17
36952,user_36952,50,seoul,85
36953,user_36953,18,seoul,27
36954,user_36954,59,daegu,33
36955,user_36955,47,daegu,0
36956,user_36956,69,busan,90
36957,user_36957,23,seoul,19
36958,user_36958,66,busan,100
36959,user_36959,59,daejeon,75
36960,user_36960,64,incheon,32
36961,user_36961,63,daejeon,71
36962,user_36962,59,incheon,29
36963,user_36963,65,busan,7
36964,user_36964,30,seoul,60
36965,user_36965,27,busan,56
36966,user_36966,65,daegu,9
36967,user_36967,40,daejeon,76
36968,user_36968,50,busan,21
36969,user_36969,30,daejeon,98
36970,user_36970,60,daejeon,11
36971,user_36971,22,daejeon,97
36972,user_36972,59,daegu,30
36973,user_36973,33,seoul,69
36974,user_36974,23,incheon,13
36975,user_36975,25,daegu,73
36976,user_36976,23,daejeon,3
36977,user_36977,35,busan,22
36978,user_36978,33,daejeon,43
36979,user_36979,59,daegu,58
36980,user_36980,69,daejeon,60
36981,user_36981,58,daejeon,35
36982,user_36982,65,incheon,29
36983,user_36983,58,busan,83
36984,user_36984,49,daegu,80
36985,user_36985,40,incheon,86
36986,user_36986,64,daejeon,91
36987,user_36987,46,incheon,35
36988,user_36988,42,daejeon,1
36989,user_36989,69,busan,39
36990,user_36990,40,busan,35
36991,user_36991,60,daejeon,81
36992,user_36992,37,daejeon,74
36993,user_36993,54,busan,6
36994,user_36994,34,seoul,29
36995,user_36995,46,busan,70
36996,user_36996,66,seoul,62
36997,user_36997,47,seoul,40
36998,user_36998,21,seoul,44
36999,user_36999,20,daegu,41
37000,user_37000,64,busan,25
37001,user_37001,25,incheon,94
37002,user_37002,57,seoul,10
37003,user_37003,20,incheon,49
37004,user_37004,30,busan,55
37005,user_37005,64,daejeon,51
37006,user_37006,60,seoul,17
37007,user_37007,36,daejeon,52
37008,user_37008,43,daegu,82
37009,user_37009,28,seoul,39
37010,user_37010,48,daejeon,60
37011,user_37011,30,incheon,15
37012,user_37012,62,daejeon,82
37013,user_37013,23,busan,91
37014,user_37014,23,seoul,22
37015,user_37015,32,daegu,28
37016,user_37016,62,daejeon,98
37017,user_37017,47,busan,39
37018,user_37018,56,daegu,3
37019,user_37019,68,incheon,91
37020,user_37020,40,daejeon,9
37021,user_37021,25,incheon,43
37022,user_37022,35,daejeon,24
37023,user_37023,46,incheon,69
37024,user_37024,68,seoul,30
37025,user_37025,28,daegu,24
37026,user_37026,18,daejeon,10
37027,user_37027,41,daegu,42
37028,user_37028,22,daegu,14
37029,user_37029,50,daejeon,43
37030,user_37030,21,daegu,96
37031,user_37031,61,busan,40
37032,user_37032,48,daegu,37
37033,user_37033,18,incheon,41
37034,user_37034,27,seoul,98
37035,user_37035,66,seoul,1
37036,user_37036,55,daegu,81
37037,user_37037,19,daegu,35
37038,user_37038,58,seoul,62
37039,user_37039,23,seoul,15
37040,user_37040,24,daejeon,88
37041,user_37041,22,incheon,13
37042,user_37042,39,incheon,19
37043,user_37043,32,daejeon,42
37044,user_37044,37,daejeon,42
37045,user_37045,25,busan,68
37046,user_37046,66,seoul,24
37047,user_37047,48,seoul,57
37048,user_37048,30,daegu,54
37049,user_37049,25,daejeon,31
37050,user_37050,44,daejeon,98
37051,user_37051,66,seoul,68
37052,user_37052,21,daejeon,64
37053,user_37053,65,daegu,49
37054,user_37054,29,seoul,13
37055,user_37055,48,daejeon,42
37056,user_37056,52,incheon,37
37057,user_37057,29,daegu,7
37058,user_37058,45,daejeon,96
37059,user_37059,30,seoul,74
37060,user_37060,38,busan,35
37061,user_37061,18,incheon,77
37062,user_37062,46,incheon,20
37063,user_37063,21,incheon,21
37064,user_37064,34,seoul,20
37065,user_37065,44,daegu,95
37066,user_37066,48,incheon,66
37067,user_37067,42,incheon,37
37068,user_37068,47,daegu,15
37069,user_37069,26,daejeon,76
37070,user_37070,64,incheon,13
37071,user_37071,21,daegu,56
37072,user_37072,65,daegu,24
37073,user_37073,32,incheon,26
37074,user_37074,64,seoul,51
37075,user_37075,54,busan,49
37076,user_37076,45,incheon,58
37077,user_37077,61,daegu,27
37078,user_37078,51,daejeon,11
37079,user_37079,34,busan,10
37080,user_37080,63,daejeon,53
37081,user_37081,40,daejeon,86
37082,user_37082,29,busan,65
37083,user_37083,36,incheon,24
37084,user_37084,39,busan,74
37085,user_37085,48,incheon,84
37086,user_37086,63,seoul,39
37087,user_37087,33,daegu,100
37088,user_37088,45,incheon,77
37089,user_37089,47,daegu,3
37090,user_37090,46,seoul,82
37091,user_37091,67,incheon,67
37092,user_37092,36,busan,58
37093,user_37093,32,incheon,57
37094,user_37094,50,daejeon,12
37095,user_37095,65,incheon,36
37096,user_37096,43,daegu,52
37097,user_37097,54,incheon,64
37098,user_37098,61,daejeon,40
37099,user_37099,21,incheon,78
37100,user_37100,47,daegu,45
37101,user_37101,62,daejeon,61
37102,user_37102,27,incheon,53
37103,user_37103,32,seoul,49
37104,user_37104,51,busan,47
37105,user_37105,48,daejeon,73
37106,user_37106,58,seoul,26
37107,user_37107,23,busan,91
37108,user_37108,19,seoul,26
37109,user_37109,54,busan,42
37110,user_37110,51,busan,6
37111,user_37111,69,incheon,24
37112,user_37112,32,daegu,89
37113,user_37113,22,seoul,37
37114,user_37114,38,daejeon,98
37115,user_37115,61,busan,40
37116,user_37116,62,daegu,89
37117,user_37117,27,daejeon,38
37118,user_37118,25,busan,71
37119,user_37119,44,incheon,31
37120,user_37120,66,daegu,4
37121,user_37121,35,daegu,29
37122,user_37122,27,daegu,62
37123,user_37123,63,incheon,90
37124,user_37124,54,busan,72
37125,user_37125,25,incheon,10
37126,user_37126,40,incheon,97
37127,user_37127,56,busan,45
37128,user_37128,62,busan,44
37129,user_37129,63,busan,78
37130,user_37130,22,incheon,30
37131,user_37131,25,incheon,47
37132,user_37132,66,incheon,16
37133,user_37133,48,daegu,85
37134,user_37134,36,incheon,19
37135,user_37135,20,seoul,33
37136,user_37136,34,incheon,75
37137,user_37137,28,daegu,80
37138,user_37138,21,busan,72
37139,user_37139,29,seoul,80
37140,user_37140,33,busan,37
37141,user_37141,67,daejeon,84
37142,user_37142,23,seoul,35
37143,user_37143,49,daegu,72
37144,user_37144,67,seoul,81
37145,user_37145,37,seoul,52
37146,user_37146,24,daegu,29
37147,user_37147,26,seoul,99
37148,user_37148,35,daegu,72
37149,user_37149,19,daegu,20
37150,user_37150,18,daegu,16
37151,user_37151,67,daegu,69
37152,user_37152,30,incheon,26
37153,user_37153,53,seoul,39
37154,user_37154,49,incheon,37
37155,user_37155,44,busan,0
37156,user_37156,61,daejeon,36
37157,user_37157,64,seoul,2
37158,user_37158,39,daejeon,0
37159,user_37159,62,incheon,7
37160,user_37160,65,incheon,54
37161,user_37161,44,seoul,23
37162,user_37162,54,busan,98
37163,user_37163,63,incheon,78
37164,user_37164,41,incheon,50
37165,user_37165,58,daejeon,93
37166,user_37166,24,daegu,12
37167,user_37167,28,busan,90
37168,user_37168,38,incheon,30
37169,user_37169,48,seoul,17
37170,user_37170,31,incheon,56
37171,user_37171,57,seoul,38
37172,user_37172,21,incheon,51
37173,user_37173,18,busan,59
37174,user_37174,69,incheon,82
37175,user_37175,52,daejeon,32
37176,user_37176,23,daejeon,12
37177,user_37177,33,daejeon,15
37178,user_37178,26,seoul,60
37179,user_37179,58,daegu,40
37180,user_37180,18,daejeon,44
37181,user_37181,35,busan,6
37182,user_37182,47,daejeon,22
37183,user_37183,18,busan,67
37184,user_37184,48,seoul,48
37185,user_37185,53,daegu,79
37186,user_37186,32,seoul,64
37187,user_37187,55,daejeon,46
37188,user_37188,51,incheon,32
37189,user_37189,55,seoul,17
37190,user_37190,22,seoul,39
37191,user_37191,43,daejeon,55
37192,user_37192,40,seoul,81
37193,user_37193,30,incheon,76
37194,user_37194,62,seoul,59
37195,user_37195,29,seoul,66
37196,user_37196,65,incheon,39
37197,user_37197,28,incheon,48
37198,user_37198,49,seoul,39
37199,user_37199,39,seoul,16
37200,user_37200,18,daegu,21
37201,user_37201,53,seoul,14
37202,user_37202,40,daegu,78
37203,user_37203,31,busan,50
37204,user_37204,22,incheon,91
37205,user_37205,30,busan,4
37206,user_37206,69,seoul,22
37207,user_37207,40,seoul,5
37208,user_37208,24,incheon,3
37209,user_37209,44,daejeon,2
37210,user_37210,48,seoul,13
37211,user_37211,56,daejeon,92
37212,user_37212,65,daegu,62
37213,user_37213,41,busan,65
37214,user_37214,65,busan,16
37215,user_37215,29,incheon,76
37216,user_37216,42,daegu,36
37217,user_37217,56,busan,89
37218,user_37218,39,incheon,81
37219,user_37219,49,seoul,55
37220,user_37220,47,daejeon,48
37221,user_37221,68,seoul,74
37222,user_37222,22,incheon,32
37223,user_37223,23,busan,49
37224,user_37224,45,incheon,90
37225,user_37225,53,daejeon,35
37226,user_37226,50,daegu,72
37227,user_37227,58,seoul,22
37228,user_37228,19,seoul,100
37229,user_37229,66,busan,34
37230,user_37230,68,incheon,80
37231,user_37231,30,daegu,41
37232,user_37232,36,daegu,13
37233,user_37233,41,daegu,85
37234,user_37234,42,incheon,13
37235,user_37235,59,daegu,53
37236,user_37236,59,daegu,17
37237,user_37237,32,busan,41
37238,user_37238,30,incheon,91
37239,user_37239,58,daegu,40
37240,user_37240,40,daejeon,77
37241,user_37241,39,busan,11
37242,user_37242,45,daejeon,74
37243,user_37243,69,busan,16
37244,user_37244,47,busan,3
37245,user_37245,31,busan,52
37246,user_37246,52,seoul,31
37247,user_37247,43,incheon,10
37248,user_37248,45,incheon,0
37249,user_37249,59,daejeon,14
37250,user_37250,22,seoul,68
37251,user_37251,62,busan,28
37252,user_37252,44,daegu,30
37253,user_37253,36,daegu,53
37254,user_37254,61,daejeon,2
37255,user_37255,63,busan,56
37256,user_37256,19,seoul,84
37257,user_37257,20,incheon,78
37258,user_37258,38,busan,52
37259,user_37259,42,seoul,0
37260,user_37260,29,incheon,51
37261,user_37261,28,seoul,56
37262,user_37262,32,daegu,93
37263,user_37263,28,seoul,91
37264,user_37264,25,daejeon,87
37265,user_37265,46,daegu,41
37266,user_37266,54,busan,1
37267,user_37267,66,seoul,62
37268,user_37268,64,seoul,28
37269,user_37269,35,incheon,75
37270,user_37270,58,incheon,75
37271,user_37271,35,daejeon,9
37272,user_37272,61,daegu,9
37273,user_37273,18,busan,23
37274,user_37274,30,incheon,63
37275,user_37275,52,daejeon,41
37276,user_37276,33,incheon,54
37277,user_37277,63,busan,53
37278,user_37278,39,seoul,91
37279,user_37279,68,seoul,38
37280,user_37280,35,incheon,79
37281,user_37281,36,daegu,71
37282,user_37282,63,daejeon,29
37283,user_37283,57,busan,6
37284,user_37284,37,busan,93
37285,user_37285,35,seoul,79
37286,user_37286,33,daejeon,92
37287,user_37287,44,incheon,54
37288,user_37288,36,daejeon,39
37289,user_37289,40,incheon,57
37290,user_37290,31,seoul,57
37291,user_37291,34,seoul,9
37292,user_37292,31,seoul,74
37293,user_37293,32,seoul,87
37294,user_37294,55,incheon,13
37295,user_37295,43,seoul,54
37296,user_37296,48,busan,47
37297,user_37297,54,incheon,95
37298,user_37298,61,daegu,10
37299,user_37299,31,daegu,34
37300,user_37300,37,daegu,30
37301,user_37301,23,incheon,42
37302,user_37302,67,daejeon,69
37303,user_37303,40,busan,32
37304,user_37304,40,seoul,11
37305,user_37305,34,daejeon,4
37306,user_37306,41,daejeon,11
37307,user_37307,68,busan,47
37308,user_37308,47,daejeon,1
37309,user_37309,25,incheon,11
37310,user_37310,34,seoul,57
37311,user_37311,46,seoul,78
37312,user_37312,40,daegu,51
37313,user_37313,24,seoul,39
37314,user_37314,59,busan,39
37315,user_37315,35,busan,17
37316,user_37316,32,daegu,78
37317,user_37317,59,daegu,25
37318,user_37318,27,daegu,2
37319,user_37319,43,daejeon,47
37320,user_37320,19,daejeon,96
37321,user_37321,41,busan,55
37322,user_37322,54,busan,40
37323,user_37323,30,incheon,63
37324,user_37324,51,daejeon,7
37325,user_37325,58,seoul,57
37326,user_37326,31,daegu,52
37327,user_37327,44,busan,59
37328,user_37328,32,busan,49
37329,user_37329,35,busan,75
37330,user_37330,22,daegu,80
37331,user_37331,21,seoul,63
37332,user_37332,37,daejeon,41
37333,user_37333,41,incheon,4
37334,user_37334,23,seoul,7
37335,user_37335,62,incheon,65
37336,user_37336,20,daejeon,67
37337,user_37337,25,daegu,14
37338,user_37338,34,seoul,83
37339,user_37339,22,incheon,20
37340,user_37340,41,busan,88
37341,user_37341,19,daejeon,77
37342,user_37342,52,busan,17
37343,user_37343,66,incheon,77
37344,user_37344,33,seoul,37
37345,user_37345,28,daegu,23
37346,user_37346,55,busan,52
37347,user_37347,20,busan,99
37348,user_37348,52,incheon,44
37349,user_37349,55,busan,26
37350,user_37350,42,incheon,79
37351,user_37351,61,daegu,68
37352,user_37352,36,seoul,81
37353,user_37353,62,daejeon,21
37354,user_37354,50,daegu,60
37355,user_37355,61,seoul,17
37356,user_37356,55,daegu,35
37357,user_37357,65,busan,9
37358,user_37358,31,incheon,82
37359,user_37359,30,busan,48
37360,user_37360,69,daejeon,25
37361,user_37361,49,busan,84
37362,user_37362,69,daegu,99
37363,user_37363,32,seoul,50
37364,user_37364,60,seoul,79
37365,user_37365,62,seoul,54
37366,user_37366,57,busan,85
37367,user_37367,53,busan,39
37368,user_37368,55,seoul,70
37369,user_37369,38,daegu,59
37370,user_37370,53,incheon,53
37371,user_37371,47,busan,72
37372,user_37372,47,busan,63
37373,user_37373,21,daejeon,24
37374,user_37374,63,daejeon,64
37375,user_37375,39,busan,1
37376,user_37376,31,daegu,5
37377,user_37377,50,daegu,91
37378,user_37378,19,daegu,46
37379,user_37379,51,daegu,3
37380,user_37380,61,daegu,29
37381,user_37381,42,busan,17
37382,user_37382,67,seoul,10
37383,user_37383,42,daejeon,31
37384,user_37384,54,daegu,31
37385,user_37385,59,busan,65
37386,user_37386,46,incheon,41
37387,user_37387,61,busan,73
37388,user_37388,60,daejeon,34
37389,user_37389,39,daejeon,22
37390,user_37390,27,daegu,98
37391,user_37391,59,seoul,13
37392,user_37392,50,seoul,50
37393,user_37393,43,incheon,86
37394,user_37394,34,busan,82
37395,user_37395,25,incheon,20
37396,user_37396,52,daegu,62
37397,user_37397,38,seoul,95
37398,user_37398,32,busan,80
37399,user_37399,51,daegu,90
37400,user_37400,61,daegu,37
37401,user_37401,42,busan,62
37402,user_37402,26,daejeon,82
37403,user_37403,19,daegu,65
37404,user_37404,25,incheon,58
37405,user_37405,43,daejeon,71
37406,user_37406,28,busan,30
37407,user_37407,18,daegu,26
37408,user_37408,61,incheon,87
37409,user_37409,43,daejeon,10
37410,user_37410,53,seoul,92
